instance,seed,solution_id,cost,tw_violation
2,18,13,32265.505971459446,304.1737107348987
2,18,14,31897.83424866671,318.50565645377094
2,18,15,32395.145691369013,297.4690912575337
2,18,16,31981.580561414034,315.1784207746012
2,18,17,32313.894384239888,299.66084722622077
2,18,18,32676.70077987435,275.8427221432851
2,18,19,33180.768299202486,265.667919326198
2,18,20,32371.74765875415,299.0786555513441
2,18,21,33141.893268592365,266.3411677969236
2,18,22,33141.893268592365,266.3411677969236
2,18,23,33141.893268592365,266.3411677969236
2,18,24,33118.98480275793,267.4054031291913
2,18,25,33048.10153592621,269.6719313625563
2,18,26,32301.84584394219,300.8710967799503
2,18,27,32470.6899607113,295.7372502594554
2,18,28,32471.674069012726,293.52504986626514
2,18,29,32745.439576535904,273.71156792405316
2,18,30,32340.676574591685,299.1462889660464
2,18,31,32306.405574105134,300.6311361103494
2,18,32,32528.06122880344,290.13836549635926
2,18,33,32540.89422551267,287.25068555055446
2,18,34,32535.748052883122,287.308122650791
2,18,35,33051.812178906264,269.62233148611716
2,18,36,33051.812178906264,269.62233148611716
2,18,37,33051.812178906264,269.62233148611716
2,18,38,33051.812178906264,269.62233148611716
2,18,39,33051.812178906264,269.62233148611716
2,18,40,32523.004802553925,293.20742578998494
2,18,41,33159.15989502065,266.155418307291
2,18,42,31915.09723851695,316.12702977288575
2,18,43,33172.262677984065,266.1343797720812
2,18,44,33095.87182972964,267.7846478137267
2,18,45,33084.965813662995,267.8382381552133
2,18,46,33056.80216892534,269.5113453564753
2,18,47,32494.434634309648,293.4381981823374
2,18,48,33077.97914785543,267.94239211876527
2,18,49,31937.942149563347,315.19047061174643
2,18,50,33063.49539579578,269.37933183576257
2,18,51,33068.54880094477,268.74048389244655
2,18,52,33066.879473783425,269.2683457061204
2,18,53,33069.65563786639,268.2722713707019
2,19,0,32248.534344946547,294.5759279809288
2,19,1,32293.701521140873,294.510513803408
2,19,2,32280.096022504822,294.5732670547678
2,19,3,32426.830411175048,294.23198361350745
2,19,4,32530.37040112303,293.7046831200166
2,19,5,32524.87531142004,294.1386471320352
2,19,6,32414.781994643396,294.2947368648673
2,19,7,32376.7016045185,294.5072140816325
2,19,8,32739.645365735978,275.1277437093402
2,19,9,32743.53832036484,275.02600311403245
2,19,10,32704.99600307825,281.6685578478889
2,19,11,32679.4451962651,281.9347573508942
2,19,12,33066.59204706445,265.87138643651065
2,19,13,33244.803980824334,264.0969072333601
2,19,14,32875.104431619824,271.3685696866972
2,19,15,32869.74484341096,271.51851206853604
2,19,16,32595.821090214784,282.9113766619089
2,19,17,32597.417960581646,282.76856566698757
2,19,18,32597.52826240203,282.71893543203754
2,19,19,32948.6884529725,271.1856642556578
2,19,20,33252.14408400165,263.9730404359825
2,19,21,32639.61849257501,282.07955282059334
2,19,22,32639.61849257501,282.07955282059334
2,19,23,32891.76322489244,271.21299697564785
2,19,24,32638.16874825703,282.139539744613
2,19,25,32858.07779951457,273.1180940438166
2,19,26,32616.47550971538,282.6074750083363
2,19,27,32819.831939676274,273.4307268946298
2,19,28,32619.443114397072,282.3180663645457
2,19,29,32809.09406336619,274.7128596084816
2,19,30,32631.134349477285,282.1658339880063
2,19,31,32830.775857647575,273.2964110266424
2,19,32,32958.626890378524,270.8225257474464
2,19,33,33116.90817274601,264.2692188296245
2,19,34,32964.47660597423,270.71968240141126
2,19,35,32969.928358325684,269.66611942236295
2,19,36,33112.570595918965,264.27502223067853
2,19,37,33278.16547522186,263.8169882462089
2,19,38,33108.39676640794,264.30990734680324
2,19,39,32982.137932311845,266.97087772818327
2,20,0,32507.305493781372,279.3754156969505
2,20,1,32507.305493781372,279.3754156969505
2,20,2,33711.99129969266,245.71662494480188
2,20,3,32930.023708549634,260.16641484935064
2,20,4,33721.808543668805,245.6537887814302
2,20,5,33722.87024774004,244.9450617444096
2,20,6,32768.12495623558,262.97406628190635
2,20,7,33298.38190512755,250.48982713001038
2,20,8,33780.609657983514,244.75647258838546
2,20,9,32647.2800724416,266.8362217618584
2,20,10,32784.32997690693,262.5112078998175
2,20,11,32807.15630467505,262.5029656415247
2,20,12,32816.000022210865,260.316202911871
2,20,13,33208.06998575927,256.6163608389279
2,20,14,33209.115636653354,254.357696986142
2,20,15,33211.47345883544,253.83980812346033
2,20,16,33762.09782202383,244.79657017123003
2,20,17,33240.131804798875,250.7790101858838
2,20,18,33226.17191677603,253.47573865768584
